Voltage, Current, Power, Temperature, Time
   6.581,   0.646,   4.254,  -5.700,1865714
   6.581,   0.646,   4.255,  -5.700,1866918
   6.581,   0.646,   4.254,  -5.700,1868122
   6.581,   0.646,   4.254,  -5.700,1869326
   6.581,   0.646,   4.254,  -5.700,1870528
   6.578,   0.646,   4.251,  -5.700,1871732
   6.578,   0.646,   4.250,  -5.700,1872935
   6.578,   0.646,   4.251,  -5.700,1874140
   6.578,   0.646,   4.253,  -5.800,1875342
   6.578,   0.646,   4.253,  -5.800,1876546
   6.578,   0.646,   4.251,  -5.800,1877749
   6.578,   0.646,   4.251,  -5.800,1878953
   6.578,   0.646,   4.253,  -5.800,1880160
   6.578,   0.646,   4.253,  -5.800,1881364
   6.578,   0.646,   4.251,  -5.800,1882566
   6.578,   0.646,   4.251,  -5.800,1883771
   6.578,   0.646,   4.251,  -5.800,1884974
   6.575,   0.646,   4.249,  -5.800,1886179
   6.575,   0.646,   4.249,  -5.800,1887380
   6.575,   0.646,   4.249,  -5.800,1888585
   6.575,   0.646,   4.250,  -5.800,1889786
   6.575,   0.646,   4.249,  -5.800,1890992
   6.575,   0.646,   4.249,  -5.800,1892194
   6.575,   0.646,   4.250,  -5.800,1893404
   6.575,   0.646,   4.249,  -5.800,1894605
   6.575,   0.646,   4.249,  -5.800,1895812
   6.572,   0.646,   4.248,  -5.800,1897012
   6.572,   0.647,   4.254,  -5.800,1898218
   6.572,   0.647,   4.254,  -5.800,1899419
   6.572,   0.647,   4.254,  -5.800,1900625
   6.572,   0.647,   4.254,  -5.800,1901826
   6.572,   0.647,   4.254,  -5.800,1903032
   6.572,   0.647,   4.254,  -5.800,1904233
   6.572,   0.647,   4.254,  -5.800,1905438
   6.568,   0.647,   4.253,  -5.800,1906639
   6.568,   0.647,   4.252,  -5.800,1907843
   6.568,   0.647,   4.253,  -5.800,1909044
   6.568,   0.647,   4.253,  -5.800,1910250
   6.568,   0.647,   4.252,  -5.800,1911451
   6.568,   0.647,   4.252,  -5.800,1912656
   6.568,   0.647,   4.252,  -5.900,1913858
   6.568,   0.647,   4.252,  -5.900,1915063
   6.568,   0.647,   4.252,  -5.900,1916264
   6.565,   0.647,   4.250,  -5.900,1917470
   6.565,   0.647,   4.250,  -5.900,1918670
   6.565,   0.647,   4.250,  -5.900,1919877
   6.565,   0.647,   4.250,  -5.900,1921084
   6.565,   0.647,   4.250,  -5.900,1922288
   6.565,   0.647,   4.250,  -5.900,1923490
   6.565,   0.647,   4.250,  -5.900,1924696
   6.565,   0.647,   4.250,  -5.800,1925898
   6.565,   0.647,   4.249,  -5.800,1927102
   6.565,   0.647,   4.250,  -5.900,1928304
   6.562,   0.648,   4.254,  -5.900,1929509
   6.562,   0.648,   4.254,  -5.900,1930712
   6.562,   0.648,   4.254,  -5.900,1931917
   6.562,   0.648,   4.254,  -5.900,1933119
   6.562,   0.648,   4.254,  -5.900,1934328
   6.559,   0.648,   4.252,  -5.900,1935531
   6.559,   0.648,   4.252,  -5.900,1936734
   6.559,   0.648,   4.252,  -5.900,1937936
   6.559,   0.648,   4.252,  -5.900,1939141
   6.559,   0.648,   4.252,  -5.900,1940343
   6.559,   0.648,   4.252,  -5.900,1941548
   6.559,   0.648,   4.252,  -5.900,1942750
   6.559,   0.648,   4.252,  -5.900,1943955
   6.559,   0.648,   4.252,  -5.900,1945157
   6.559,   0.648,   4.252,  -5.900,1946404
   6.559,   0.648,   4.252,  -5.900,1947607
   6.556,   0.648,   4.250,  -5.900,1948818
   6.556,   0.648,   4.250,  -5.900,1950019
   6.556,   0.648,   4.250,  -5.900,1951224
   6.556,   0.648,   4.250,  -5.900,1952425
   6.556,   0.648,   4.250,  -5.900,1953632
   6.556,   0.648,   4.250,  -6.000,1954833
   6.556,   0.648,   4.250,  -6.000,1956039
   6.556,   0.648,   4.250,  -5.900,1957240
   6.556,   0.648,   4.250,  -5.900,1958447
   6.556,   0.648,   4.250,  -6.000,1959648
   6.553,   0.649,   4.254,  -6.000,1960853
   6.553,   0.649,   4.254,  -6.000,1962060
   6.553,   0.649,   4.254,  -6.000,1963265
   6.553,   0.649,   4.254,  -6.000,1964467
   6.553,   0.649,   4.254,  -6.000,1965672
   6.553,   0.649,   4.254,  -6.000,1966874
   6.553,   0.649,   4.254,  -6.000,1968079
   6.550,   0.649,   4.253,  -6.000,1969282
   6.550,   0.649,   4.252,  -6.000,1970486
   6.550,   0.649,   4.252,  -6.000,1971688
   6.550,   0.649,   4.253,  -6.000,1972893
   6.550,   0.649,   4.252,  -6.000,1974095
   6.550,   0.649,   4.253,  -6.000,1975305
   6.550,   0.649,   4.252,  -6.000,1976507
   6.550,   0.649,   4.252,  -6.000,1977711
   6.550,   0.649,   4.253,  -6.000,1978914
   6.550,   0.649,   4.252,  -6.000,1980119
   6.550,   0.649,   4.252,  -6.000,1981321
   6.547,   0.649,   4.251,  -6.000,1982525
   6.547,   0.649,   4.250,  -6.000,1983728
   6.547,   0.649,   4.250,  -6.000,1984932
   6.547,   0.649,   4.250,  -6.000,1986135
   6.547,   0.649,   4.250,  -6.000,1987339
   6.547,   0.649,   4.249,  -6.000,1988541
   6.547,   0.649,   4.250,  -6.000,1989752
   6.547,   0.649,   4.250,  -6.000,1990953
   6.547,   0.649,   4.250,  -6.000,1992168
   6.547,   0.649,   4.250,  -6.000,1993369
   6.547,   0.649,   4.250,  -6.000,1994573
   6.543,   0.650,   4.254,  -6.000,1995776
   6.543,   0.650,   4.254,  -6.000,1996981
   6.543,   0.650,   4.254,  -6.000,1998183
   6.543,   0.650,   4.254,  -6.000,1999388
   6.543,   0.650,   4.254,  -6.000,2000589
   6.543,   0.650,   4.254,  -6.000,2001794
   6.540,   0.650,   4.252,  -6.000,2003000
   6.540,   0.650,   4.252,  -6.000,2004206
   6.540,   0.650,   4.251,  -6.000,2005406
   6.540,   0.650,   4.251,  -6.000,2006612
   6.540,   0.650,   4.252,  -6.000,2007814
   6.540,   0.650,   4.252,  -6.000,2009020
   6.540,   0.650,   4.252,  -6.000,2010220
   6.540,   0.650,   4.252,  -6.000,2011426
   6.540,   0.650,   4.252,  -6.000,2012627
   6.540,   0.650,   4.252,  -6.000,2013833
   6.537,   0.650,   4.250,  -6.100,2015034
   6.537,   0.650,   4.251,  -6.100,2016239
   6.537,   0.650,   4.250,  -6.000,2017445
   6.537,   0.650,   4.250,  -6.000,2018651
   6.537,   0.650,   4.250,  -6.000,2019853
   6.537,   0.650,   4.250,  -6.000,2021058
   6.537,   0.650,   4.251,  -6.100,2022260
   6.537,   0.650,   4.250,  -6.100,2023465
   6.537,   0.650,   4.250,  -6.100,2024668
   6.537,   0.650,   4.250,  -6.100,2025873
   6.534,   0.651,   4.254,  -6.100,2027075
   6.534,   0.651,   4.255,  -6.100,2028280
   6.534,   0.651,   4.254,  -6.100,2029483
   6.534,   0.651,   4.254,  -6.100,2030692
   6.534,   0.651,   4.254,  -6.100,2031894
   6.534,   0.651,   4.254,  -6.100,2033099
   6.534,   0.651,   4.254,  -6.100,2034301
   6.534,   0.651,   4.254,  -6.100,2035507
   6.531,   0.651,   4.252,  -6.100,2036709
   6.531,   0.651,   4.252,  -6.100,2037913
   6.531,   0.651,   4.252,  -6.100,2039116
   6.531,   0.651,   4.252,  -6.100,2040321
   6.531,   0.651,   4.253,  -6.100,2041524
   6.531,   0.651,   4.252,  -6.100,2042728
   6.531,   0.651,   4.252,  -6.100,2043935
   6.531,   0.651,   4.252,  -6.100,2045140
   6.528,   0.651,   4.250,  -6.100,2046342
   6.528,   0.651,   4.250,  -6.100,2047547
   6.528,   0.651,   4.250,  -6.100,2048749
   6.528,   0.651,   4.250,  -6.100,2049954
   6.528,   0.651,   4.250,  -6.100,2051156
   6.528,   0.651,   4.250,  -6.100,2052362
   6.528,   0.651,   4.250,  -6.100,2053564
   6.528,   0.651,   4.250,  -6.100,2054769
   6.528,   0.651,   4.250,  -6.100,2055970
   6.528,   0.651,   4.250,  -6.100,2057176
   6.528,   0.651,   4.250,  -6.100,2058382
   6.525,   0.652,   4.254,  -6.100,2059588
   6.525,   0.652,   4.254,  -6.100,2060789
   6.525,   0.652,   4.254,  -6.100,2061996
   6.525,   0.652,   4.255,  -6.100,2063196
   6.525,   0.652,   4.255,  -6.100,2064402
   6.525,   0.652,   4.255,  -6.200,2065603
   6.522,   0.652,   4.252,  -6.200,2066809
   6.522,   0.652,   4.253,  -6.200,2068011
   6.522,   0.652,   4.252,  -6.200,2069216
   6.522,   0.652,   4.252,  -6.200,2070417
   6.522,   0.652,   4.252,  -6.200,2071627
   6.522,   0.652,   4.252,  -6.200,2072829
   6.522,   0.652,   4.253,  -6.200,2074035
   6.522,   0.652,   4.251,  -6.200,2075236
   6.522,   0.652,   4.252,  -6.200,2076441
   6.522,   0.652,   4.253,  -6.200,2077643
   6.522,   0.652,   4.253,  -6.200,2078849
   6.518,   0.652,   4.250,  -6.200,2080050
   6.518,   0.652,   4.250,  -6.200,2081255
   6.518,   0.652,   4.251,  -6.200,2082457
   6.518,   0.652,   4.251,  -6.200,2083662
   6.518,   0.652,   4.251,  -6.200,2084867
   6.518,   0.652,   4.250,  -6.200,2086070
   6.518,   0.652,   4.250,  -6.200,2087271
   6.518,   0.652,   4.250,  -6.200,2088474
   6.515,   0.652,   4.249,  -6.200,2089676
   6.515,   0.653,   4.254,  -6.200,2090882
   6.515,   0.653,   4.255,  -6.200,2092084
   6.515,   0.653,   4.254,  -6.200,2093288
   6.515,   0.653,   4.254,  -6.200,2094491
   6.515,   0.653,   4.254,  -6.200,2095695
   6.515,   0.653,   4.255,  -6.200,2096899
   6.512,   0.653,   4.253,  -6.200,2098103
   6.512,   0.653,   4.252,  -6.200,2099310
   6.512,   0.653,   4.251,  -6.200,2100515
   6.512,   0.653,   4.252,  -6.200,2101718
   6.512,   0.653,   4.252,  -6.200,2102923
   6.512,   0.653,   4.253,  -6.200,2104124
   6.512,   0.653,   4.252,  -6.200,2105329
   6.512,   0.653,   4.252,  -6.200,2106531
   6.512,   0.653,   4.252,  -6.200,2107737
   6.509,   0.653,   4.250,  -6.200,2108939
   6.509,   0.653,   4.250,  -6.200,2110144
   6.509,   0.653,   4.250,  -6.200,2111345
   6.509,   0.653,   4.250,  -6.200,2112557
   6.509,   0.653,   4.250,  -6.200,2113758
   6.509,   0.653,   4.250,  -6.200,2114963
   6.509,   0.653,   4.249,  -6.300,2116164
   6.509,   0.653,   4.250,  -6.300,2117369
   6.509,   0.653,   4.250,  -6.200,2118571
   6.509,   0.653,   4.250,  -6.200,2119776
   6.509,   0.653,   4.250,  -6.300,2120977
   6.506,   0.653,   4.248,  -6.300,2122182
   6.506,   0.653,   4.248,  -6.300,2123383
   6.506,   0.653,   4.248,  -6.300,2124589
   6.506,   0.653,   4.248,  -6.300,2125790
   6.506,   0.653,   4.248,  -6.300,2127000
   6.506,   0.653,   4.247,  -6.300,2128202
   6.506,   0.653,   4.248,  -6.300,2129406
   6.506,   0.653,   4.248,  -6.300,2130609
   6.506,   0.653,   4.248,  -6.300,2131814
   6.503,   0.653,   4.246,  -6.200,2133016
   6.503,   0.654,   4.252,  -6.200,2134221
   6.503,   0.654,   4.252,  -6.300,2135424
   6.503,   0.654,   4.251,  -6.300,2136637
   6.503,   0.654,   4.251,  -6.300,2137839
   6.503,   0.654,   4.252,  -6.300,2139044
   6.500,   0.654,   4.250,  -6.300,2140252
   6.500,   0.654,   4.250,  -6.300,2141456
   6.500,   0.654,   4.250,  -6.300,2142658
   6.500,   0.654,   4.250,  -6.300,2143862
   6.500,   0.654,   4.250,  -6.300,2145064
   6.500,   0.654,   4.251,  -6.300,2146269
   6.500,   0.654,   4.250,  -6.300,2147472
   6.500,   0.654,   4.250,  -6.300,2148676
   6.500,   0.654,   4.250,  -6.300,2149878
   6.500,   0.654,   4.250,  -6.300,2151083
   6.497,   0.654,   4.248,  -6.300,2152285
   6.497,   0.654,   4.248,  -6.300,2153495
   6.497,   0.654,   4.248,  -6.300,2154696
   6.497,   0.654,   4.248,  -6.300,2155901
   6.497,   0.654,   4.248,  -6.300,2157104
   6.497,   0.654,   4.248,  -6.300,2158309
   6.497,   0.654,   4.248,  -6.400,2159510
   6.497,   0.654,   4.248,  -6.400,2160715
   6.497,   0.654,   4.248,  -6.400,2161917
   6.497,   0.654,   4.248,  -6.400,2163123
   6.493,   0.654,   4.247,  -6.400,2164324
   6.493,   0.655,   4.252,  -6.400,2165529
   6.493,   0.655,   4.252,  -6.400,2166731
   6.493,   0.655,   4.252,  -6.400,2167942
   6.493,   0.655,   4.252,  -6.400,2169143
   6.493,   0.655,   4.252,  -6.400,2170348
   6.490,   0.655,   4.251,  -6.400,2171549
   6.490,   0.655,   4.249,  -6.400,2172755
   6.490,   0.655,   4.249,  -6.400,2173956
   6.490,   0.655,   4.250,  -6.400,2175162
   6.490,   0.655,   4.250,  -6.400,2176363
   6.490,   0.655,   4.250,  -6.400,2177568
   6.490,   0.655,   4.250,  -6.400,2178769
   6.490,   0.655,   4.250,  -6.400,2179975
   6.490,   0.655,   4.250,  -6.400,2181182
   6.490,   0.655,   4.250,  -6.400,2182387
   6.487,   0.655,   4.248,  -6.400,2183589
   6.487,   0.655,   4.248,  -6.400,2184794
   6.487,   0.655,   4.247,  -6.400,2185996
   6.487,   0.655,   4.247,  -6.400,2187200
   6.487,   0.655,   4.248,  -6.400,2188402
   6.487,   0.655,   4.248,  -6.400,2189608
   6.487,   0.655,   4.248,  -6.400,2190811
   6.487,   0.655,   4.248,  -6.400,2192016
   6.487,   0.655,   4.248,  -6.400,2193217
   6.487,   0.655,   4.248,  -6.400,2194427
   6.484,   0.655,   4.247,  -6.400,2195631
   6.484,   0.656,   4.252,  -6.400,2196835
   6.484,   0.656,   4.252,  -6.400,2198037
   6.484,   0.656,   4.253,  -6.400,2199241
   6.481,   0.656,   4.250,  -6.400,2200443
   6.481,   0.656,   4.251,  -6.400,2201648
   6.481,   0.656,   4.251,  -6.400,2202850
   6.481,   0.656,   4.250,  -6.400,2204054
   6.481,   0.656,   4.250,  -6.400,2205257
   6.481,   0.656,   4.250,  -6.400,2206460
   6.481,   0.656,   4.250,  -6.400,2207664
   6.481,   0.656,   4.250,  -6.400,2208873
   6.481,   0.656,   4.250,  -6.400,2210075
   6.481,   0.656,   4.251,  -6.400,2211280
   6.478,   0.656,   4.248,  -6.400,2212482
   6.478,   0.656,   4.248,  -6.400,2213687
   6.478,   0.656,   4.248,  -6.400,2214889
   6.478,   0.656,   4.248,  -6.400,2216094
   6.478,   0.656,   4.249,  -6.400,2217295
   6.478,   0.656,   4.248,  -6.400,2218501
   6.478,   0.656,   4.248,  -6.400,2219702
   6.478,   0.656,   4.248,  -6.400,2220908
   6.478,   0.656,   4.248,  -6.400,2222114
   6.478,   0.656,   4.248,  -6.400,2223320
   6.475,   0.656,   4.246,  -6.500,2224521
   6.475,   0.657,   4.252,  -6.500,2225727
   6.475,   0.657,   4.252,  -6.500,2226927
   6.475,   0.657,   4.253,  -6.500,2228133
   6.472,   0.657,   4.250,  -6.500,2229334
   6.472,   0.657,   4.250,  -6.500,2230540
   6.472,   0.657,   4.249,  -6.500,2231740
   6.472,   0.657,   4.250,  -6.500,2232943
   6.472,   0.657,   4.249,  -6.500,2234144
   6.472,   0.657,   4.249,  -6.500,2235348
   6.472,   0.657,   4.249,  -6.500,2236554
   6.472,   0.657,   4.249,  -6.500,2237758
   6.472,   0.657,   4.250,  -6.500,2238960
   6.472,   0.657,   4.250,  -6.500,2240165
   6.472,   0.657,   4.250,  -6.500,2241368
   6.468,   0.657,   4.247,  -6.500,2242573
   6.468,   0.657,   4.247,  -6.500,2243775
   6.468,   0.657,   4.248,  -6.500,2244980
   6.468,   0.657,   4.247,  -6.500,2246182
   6.468,   0.657,   4.248,  -6.500,2247388
   6.468,   0.657,   4.248,  -6.500,2248589
   6.468,   0.657,   4.247,  -6.500,2249799
   6.468,   0.657,   4.248,  -6.500,2251002
   6.468,   0.657,   4.248,  -6.500,2252207
   6.468,   0.657,   4.247,  -6.500,2253409
   6.465,   0.658,   4.251,  -6.500,2254613
   6.465,   0.658,   4.252,  -6.500,2255815
   6.465,   0.657,   4.250,  -6.500,2257019
   6.465,   0.657,   4.250,  -6.500,2258222
   6.465,   0.657,   4.250,  -6.500,2259426
   6.462,   0.657,   4.248,  -6.500,2260629
   6.462,   0.657,   4.248,  -6.500,2261833
   6.462,   0.657,   4.248,  -6.500,2263040
   6.462,   0.658,   4.249,  -6.500,2264245
   6.462,   0.658,   4.250,  -6.500,2265446
   6.462,   0.658,   4.250,  -6.500,2266651
   6.462,   0.658,   4.250,  -6.500,2267852
   6.462,   0.657,   4.248,  -6.500,2269058
   6.459,   0.658,   4.247,  -6.500,2270259
   6.459,   0.658,   4.247,  -6.500,2271464
   6.459,   0.658,   4.247,  -6.500,2272665
   6.459,   0.658,   4.247,  -6.500,2273870
   6.459,   0.657,   4.246,  -6.500,2275072
   6.459,   0.658,   4.247,  -6.500,2276277
   6.459,   0.658,   4.247,  -6.500,2277483
   6.459,   0.658,   4.247,  -6.500,2278690
   6.459,   0.658,   4.248,  -6.600,2279900
   6.459,   0.658,   4.247,  -6.600,2281105
   6.456,   0.658,   4.246,  -6.500,2282306
   6.456,   0.659,   4.251,  -6.500,2283511
   6.456,   0.659,   4.251,  -6.500,2284712
   6.456,   0.659,   4.251,  -6.500,2285918
   6.456,   0.659,   4.251,  -6.500,2287119
   6.453,   0.659,   4.249,  -6.500,2288324
   6.453,   0.659,   4.249,  -6.500,2289525
   6.453,   0.659,   4.249,  -6.500,2290736
   6.453,   0.659,   4.249,  -6.600,2291937
   6.453,   0.659,   4.249,  -6.600,2293142
   6.453,   0.659,   4.249,  -6.600,2294344
   6.453,   0.659,   4.249,  -6.600,2295549
   6.453,   0.659,   4.250,  -6.600,2296752
   6.450,   0.659,   4.248,  -6.600,2297956
   6.450,   0.659,   4.247,  -6.600,2299158
   6.450,   0.659,   4.247,  -6.600,2300363
   6.450,   0.659,   4.247,  -6.600,2301564
   6.450,   0.659,   4.247,  -6.600,2302771
   6.450,   0.659,   4.248,  -6.600,2303978
   6.450,   0.659,   4.247,  -6.600,2305182
   6.450,   0.659,   4.248,  -6.600,2306385
   6.450,   0.659,   4.247,  -6.600,2307590
   6.450,   0.659,   4.248,  -6.600,2308792
   6.450,   0.659,   4.247,  -6.600,2309996
   6.446,   0.659,   4.245,  -6.600,2311198
   6.446,   0.659,   4.251,  -6.600,2312403
   6.446,   0.659,   4.251,  -6.600,2313606
   6.446,   0.659,   4.250,  -6.600,2314810
   6.446,   0.659,   4.251,  -6.600,2316012
   6.446,   0.659,   4.251,  -6.600,2317216
   6.446,   0.659,   4.251,  -6.600,2318424
   6.446,   0.659,   4.251,  -6.600,2319629
   6.443,   0.660,   4.250,  -6.600,2320830
   6.443,   0.659,   4.249,  -6.600,2322036
   6.443,   0.659,   4.249,  -6.600,2323238
   6.443,   0.660,   4.250,  -6.600,2324444
   6.443,   0.659,   4.249,  -6.600,2325646
   6.443,   0.660,   4.250,  -6.600,2326850
   6.443,   0.659,   4.248,  -6.600,2328052
   6.443,   0.659,   4.249,  -6.600,2329257
   6.443,   0.659,   4.249,  -6.600,2330460
   6.440,   0.659,   4.247,  -6.600,2331670
   6.440,   0.659,   4.247,  -6.600,2332871
   6.440,   0.660,   4.248,  -6.600,2334077
   6.440,   0.659,   4.246,  -6.600,2335278
   6.440,   0.659,   4.246,  -6.600,2336484
   6.440,   0.659,   4.247,  -6.700,2337685
   6.440,   0.659,   4.247,  -6.700,2338890
   6.440,   0.660,   4.248,  -6.700,2340091
   6.437,   0.660,   4.250,  -6.700,2341298
   6.437,   0.660,   4.250,  -6.700,2342498
   6.437,   0.660,   4.251,  -6.700,2343705
   6.437,   0.660,   4.251,  -6.700,2344906
   6.437,   0.660,   4.251,  -6.700,2346117
   6.437,   0.660,   4.250,  -6.700,2347318
   6.437,   0.660,   4.251,  -6.700,2348524
   6.434,   0.660,   4.248,  -6.600,2349726
   6.434,   0.660,   4.248,  -6.600,2350931
   6.434,   0.660,   4.249,  -6.700,2352134
   6.434,   0.660,   4.248,  -6.700,2353339
   6.434,   0.660,   4.248,  -6.700,2354540
   6.434,   0.660,   4.249,  -6.700,2355744
   6.434,   0.660,   4.249,  -6.700,2356946
   6.434,   0.660,   4.248,  -6.700,2358152
   6.434,   0.660,   4.249,  -6.700,2359359
   6.434,   0.660,   4.249,  -6.700,2360563
   6.434,   0.660,   4.248,  -6.700,2361765
   6.434,   0.660,   4.248,  -6.700,2363015
   6.431,   0.660,   4.246,  -6.700,2364216
   6.431,   0.660,   4.247,  -6.700,2365422
   6.431,   0.660,   4.247,  -6.700,2366623
   6.431,   0.660,   4.247,  -6.700,2367828
   6.431,   0.660,   4.246,  -6.700,2369030
   6.431,   0.661,   4.248,  -6.700,2370236
   6.431,   0.660,   4.247,  -6.700,2371437
   6.431,   0.660,   4.247,  -6.700,2372647
   6.431,   0.660,   4.247,  -6.700,2373849
   6.431,   0.660,   4.246,  -6.700,2375054
   6.431,   0.660,   4.246,  -6.700,2376256
   6.428,   0.661,   4.251,  -6.700,2377461
   6.428,   0.661,   4.251,  -6.700,2378663
   6.428,   0.661,   4.251,  -6.700,2379868
   6.428,   0.661,   4.251,  -6.700,2381070
   6.428,   0.661,   4.250,  -6.700,2382275
   6.428,   0.661,   4.250,  -6.700,2383477
   6.428,   0.661,   4.250,  -6.700,2384683
   6.425,   0.661,   4.249,  -6.700,2385884
   6.425,   0.661,   4.248,  -6.700,2387093
   6.425,   0.661,   4.249,  -6.700,2388295
   6.425,   0.661,   4.249,  -6.700,2389500
   6.425,   0.661,   4.249,  -6.700,2390703
   6.425,   0.661,   4.249,  -6.700,2391907
   6.425,   0.661,   4.248,  -6.700,2393109
   6.425,   0.661,   4.248,  -6.700,2394314
   6.425,   0.661,   4.249,  -6.700,2395517
   6.425,   0.661,   4.249,  -6.700,2396722
   6.421,   0.661,   4.247,  -6.800,2397924
   6.421,   0.661,   4.246,  -6.800,2399128
   6.421,   0.661,   4.247,  -6.800,2400335
   6.421,   0.661,   4.248,  -6.800,2401541
   6.421,   0.661,   4.248,  -6.800,2402743
   6.421,   0.661,   4.246,  -6.800,2403948
   6.421,   0.661,   4.247,  -6.800,2405149
   6.421,   0.661,   4.248,  -6.800,2406354
   6.421,   0.661,   4.246,  -6.800,2407556
   6.421,   0.661,   4.246,  -6.800,2408762
   6.421,   0.661,   4.246,  -6.800,2409963
   6.418,   0.662,   4.250,  -6.800,2411168
   6.418,   0.662,   4.250,  -6.800,2412369
   6.418,   0.662,   4.251,  -6.800,2413594
   6.418,   0.662,   4.250,  -6.800,2414797
   6.415,   0.662,   4.249,  -6.800,2416002
   6.415,   0.662,   4.250,  -6.700,2417204
   6.415,   0.662,   4.250,  -6.700,2418408
   6.415,   0.662,   4.249,  -6.800,2419610
   6.415,   0.662,   4.249,  -6.800,2420815
   6.415,   0.662,   4.249,  -6.800,2422018
   6.415,   0.662,   4.249,  -6.800,2423231
   6.415,   0.662,   4.249,  -6.800,2424433
   6.412,   0.662,   4.246,  -6.800,2425637
   6.412,   0.662,   4.246,  -6.800,2426840
   6.412,   0.662,   4.247,  -6.800,2428050
   6.412,   0.662,   4.248,  -6.800,2429251
   6.412,   0.662,   4.248,  -6.800,2430456
   6.412,   0.662,   4.247,  -6.800,2431659
   6.412,   0.662,   4.247,  -6.800,2432864
   6.412,   0.662,   4.247,  -6.800,2434066
   6.409,   0.663,   4.249,  -6.800,2435271
   6.409,   0.663,   4.250,  -6.800,2436472
   6.409,   0.663,   4.250,  -6.800,2437678
   6.409,   0.663,   4.250,  -6.800,2438880
   6.409,   0.663,   4.249,  -6.800,2440085
   6.409,   0.663,   4.249,  -6.800,2441290
   6.406,   0.663,   4.249,  -6.800,2442497
   6.406,   0.663,   4.248,  -6.800,2443698
   6.406,   0.663,   4.248,  -6.800,2444903
   6.406,   0.663,   4.248,  -6.800,2446104
   6.406,   0.663,   4.247,  -6.800,2447309
   6.406,   0.663,   4.247,  -6.800,2448510
   6.406,   0.663,   4.248,  -6.800,2449716
   6.406,   0.663,   4.248,  -6.800,2450917
   6.406,   0.663,   4.248,  -6.800,2452123
   6.406,   0.663,   4.248,  -6.800,2453323
   6.403,   0.663,   4.246,  -6.800,2454530
   6.403,   0.663,   4.246,  -6.800,2455736
   6.403,   0.663,   4.246,  -6.800,2456941
   6.403,   0.663,   4.246,  -6.800,2458143
   6.403,   0.663,   4.246,  -6.800,2459348
   6.403,   0.663,   4.246,  -6.800,2460550
   6.403,   0.663,   4.245,  -6.800,2461755
   6.403,   0.663,   4.246,  -6.800,2462957
   6.403,   0.663,   4.246,  -6.800,2464161
   6.403,   0.663,   4.245,  -6.900,2465363
   6.403,   0.663,   4.247,  -6.900,2466569
   6.400,   0.664,   4.249,  -6.800,2467770
   6.400,   0.664,   4.250,  -6.800,2468979
   6.400,   0.664,   4.250,  -6.900,2470182
   6.400,   0.664,   4.250,  -6.900,2471387
   6.400,   0.664,   4.251,  -6.900,2472589
   6.400,   0.664,   4.249,  -6.900,2473793
   6.396,   0.664,   4.249,  -6.900,2474995
   6.396,   0.664,   4.248,  -6.900,2476199
   6.396,   0.664,   4.248,  -6.900,2477403
   6.396,   0.664,   4.248,  -6.900,2478607
   6.396,   0.664,   4.248,  -6.900,2479809
   6.396,   0.664,   4.248,  -6.900,2481013
   6.396,   0.664,   4.249,  -6.900,2482221
   6.396,   0.664,   4.249,  -6.900,2483426
   6.396,   0.664,   4.248,  -6.900,2484627
   6.396,   0.664,   4.249,  -6.900,2485832
   6.396,   0.664,   4.248,  -6.900,2487034
   6.393,   0.664,   4.247,  -6.900,2488240
   6.393,   0.664,   4.247,  -6.900,2489442
   6.393,   0.664,   4.246,  -6.900,2490647
   6.393,   0.664,   4.246,  -6.900,2491848
   6.393,   0.664,   4.247,  -6.900,2493053
   6.393,   0.664,   4.246,  -6.900,2494255
   6.393,   0.664,   4.246,  -6.900,2495461
   6.393,   0.664,   4.247,  -6.900,2496666
   6.393,   0.664,   4.246,  -6.900,2497872
   6.393,   0.664,   4.246,  -6.900,2499073
   6.390,   0.665,   4.250,  -6.900,2500277
   6.390,   0.665,   4.250,  -6.900,2501477
   6.390,   0.665,   4.250,  -6.900,2502681
   6.390,   0.665,   4.250,  -6.900,2503881
   6.390,   0.665,   4.250,  -6.900,2505088
   6.390,   0.665,   4.250,  -7.000,2506289
   6.390,   0.665,   4.251,  -7.000,2507494
   6.390,   0.665,   4.251,  -7.000,2508695
   6.390,   0.665,   4.250,  -7.000,2509905
   6.387,   0.665,   4.248,  -7.000,2511108
   6.387,   0.665,   4.249,  -7.000,2512313
   6.387,   0.665,   4.248,  -6.900,2513515
   6.387,   0.665,   4.249,  -6.900,2514720
   6.387,   0.665,   4.248,  -6.900,2515922
   6.387,   0.665,   4.248,  -6.900,2517128
   6.387,   0.665,   4.249,  -6.900,2518330
   6.387,   0.665,   4.249,  -6.900,2519535
   6.387,   0.665,   4.248,  -6.900,2520737
   6.387,   0.665,   4.249,  -6.900,2521943
   6.387,   0.665,   4.248,  -6.900,2523144
   6.384,   0.665,   4.246,  -6.900,2524347
   6.384,   0.665,   4.246,  -7.000,2525548
   6.384,   0.665,   4.247,  -7.000,2526753
   6.384,   0.665,   4.246,  -7.000,2527955
   6.384,   0.665,   4.246,  -7.000,2529161
   6.384,   0.665,   4.246,  -7.000,2530363
   6.384,   0.665,   4.247,  -7.000,2531567
   6.384,   0.665,   4.246,  -7.000,2532769
   6.384,   0.665,   4.247,  -7.000,2533975
   6.384,   0.665,   4.246,  -7.000,2535177
   6.384,   0.665,   4.247,  -7.000,2536382
   6.381,   0.665,   4.244,  -7.000,2537588
