Voltage, Current, Power, Temperature, Time
   6.578,   0.797,   5.245,   1.600,3127675
   6.578,   0.798,   5.246,   1.600,3128860
   6.578,   0.797,   5.245,   1.600,3130039
   6.578,   0.797,   5.245,   1.600,3131219
   6.578,   0.798,   5.246,   1.600,3132396
   6.578,   0.797,   5.245,   1.600,3133577
   6.575,   0.798,   5.249,   1.600,3134755
   6.575,   0.798,   5.249,   1.600,3135936
   6.575,   0.798,   5.249,   1.600,3137113
   6.575,   0.798,   5.249,   1.600,3138294
   6.575,   0.798,   5.249,   1.500,3139473
   6.575,   0.798,   5.249,   1.500,3140654
   6.575,   0.798,   5.249,   1.500,3141830
   6.575,   0.798,   5.249,   1.500,3143015
   6.575,   0.798,   5.249,   1.500,3144194
   6.572,   0.798,   5.247,   1.500,3145374
   6.572,   0.798,   5.247,   1.500,3146551
   6.572,   0.799,   5.248,   1.500,3147732
   6.572,   0.798,   5.247,   1.500,3148911
   6.572,   0.798,   5.247,   1.500,3150092
   6.572,   0.798,   5.247,   1.500,3151268
   6.572,   0.798,   5.247,   1.500,3152450
   6.572,   0.798,   5.247,   1.400,3153628
   6.572,   0.798,   5.247,   1.400,3154809
   6.572,   0.798,   5.246,   1.400,3155990
   6.572,   0.798,   5.247,   1.400,3157172
   6.572,   0.798,   5.247,   1.400,3158349
   6.568,   0.799,   5.249,   1.400,3159531
   6.568,   0.799,   5.250,   1.400,3160708
   6.568,   0.799,   5.250,   1.400,3161890
   6.568,   0.799,   5.249,   1.400,3163069
   6.568,   0.799,   5.249,   1.400,3164250
   6.568,   0.799,   5.249,   1.300,3165426
   6.568,   0.799,   5.250,   1.300,3166607
   6.565,   0.799,   5.248,   1.300,3167785
   6.565,   0.799,   5.248,   1.300,3168969
   6.565,   0.799,   5.248,   1.300,3170160
   6.565,   0.799,   5.248,   1.300,3171342
   6.565,   0.799,   5.247,   1.300,3172519
   6.565,   0.799,   5.247,   1.300,3173700
   6.565,   0.799,   5.247,   1.200,3174877
   6.565,   0.799,   5.247,   1.200,3176058
   6.565,   0.799,   5.247,   1.200,3177236
   6.565,   0.799,   5.247,   1.200,3178417
   6.565,   0.799,   5.248,   1.200,3179593
   6.562,   0.799,   5.244,   1.200,3180775
   6.562,   0.799,   5.245,   1.200,3181953
   6.562,   0.799,   5.244,   1.200,3183138
   6.562,   0.799,   5.245,   1.200,3184315
   6.562,   0.799,   5.244,   1.200,3185496
   6.562,   0.799,   5.244,   1.100,3186674
   6.562,   0.799,   5.244,   1.100,3187855
   6.562,   0.799,   5.244,   1.100,3189031
   6.562,   0.799,   5.245,   1.100,3190213
   6.562,   0.799,   5.245,   1.100,3191392
   6.559,   0.800,   5.249,   1.100,3192571
   6.559,   0.800,   5.248,   1.100,3193749
   6.559,   0.800,   5.249,   1.100,3194930
   6.559,   0.800,   5.248,   1.100,3196111
   6.559,   0.800,   5.248,   1.100,3197293
   6.559,   0.800,   5.248,   1.000,3198470
   6.559,   0.800,   5.248,   1.000,3199651
   6.559,   0.800,   5.248,   1.000,3200830
   6.559,   0.800,   5.249,   1.000,3202011
   6.559,   0.800,   5.249,   1.000,3203187
   6.556,   0.800,   5.245,   1.000,3204368
   6.556,   0.800,   5.245,   1.000,3205547
   6.556,   0.800,   5.245,   1.000,3206727
   6.556,   0.800,   5.246,   1.000,3207904
   6.556,   0.800,   5.245,   1.000,3209085
   6.556,   0.800,   5.245,   0.900,3210267
   6.556,   0.800,   5.245,   0.900,3211448
   6.556,   0.800,   5.245,   0.900,3212624
   6.556,   0.800,   5.246,   0.900,3213805
   6.553,   0.800,   5.243,   0.900,3214984
   6.553,   0.800,   5.243,   0.900,3216164
   6.553,   0.800,   5.244,   0.900,3217341
   6.553,   0.800,   5.244,   0.900,3218522
   6.553,   0.800,   5.243,   0.800,3219700
   6.553,   0.800,   5.244,   0.800,3220881
   6.553,   0.800,   5.244,   0.800,3222057
   6.553,   0.800,   5.243,   0.800,3223242
   6.553,   0.800,   5.243,   0.800,3224421
   6.553,   0.800,   5.243,   0.800,3225602
   6.553,   0.800,   5.243,   0.800,3226778
   6.550,   0.801,   5.246,   0.800,3227959
   6.550,   0.801,   5.246,   0.700,3229137
   6.550,   0.801,   5.246,   0.700,3230318
   6.550,   0.801,   5.246,   0.700,3231495
   6.550,   0.801,   5.246,   0.700,3232675
   6.550,   0.801,   5.246,   0.700,3233854
   6.550,   0.801,   5.246,   0.700,3235035
   6.550,   0.801,   5.246,   0.700,3236215
   6.550,   0.801,   5.246,   0.700,3237396
   6.550,   0.801,   5.246,   0.700,3238575
   6.547,   0.801,   5.244,   0.700,3239755
   6.547,   0.801,   5.244,   0.600,3240932
   6.547,   0.801,   5.244,   0.600,3242114
   6.547,   0.801,   5.244,   0.600,3243291
   6.547,   0.801,   5.245,   0.600,3244472
   6.547,   0.801,   5.244,   0.600,3245648
   6.547,   0.801,   5.245,   0.600,3246830
   6.547,   0.801,   5.244,   0.600,3248009
   6.547,   0.801,   5.244,   0.600,3249188
   6.547,   0.801,   5.244,   0.500,3250369
   6.547,   0.801,   5.244,   0.500,3251551
   6.543,   0.802,   5.248,   0.500,3252728
   6.543,   0.802,   5.248,   0.500,3253910
   6.543,   0.802,   5.247,   0.500,3255087
   6.543,   0.802,   5.248,   0.500,3256268
   6.543,   0.802,   5.248,   0.500,3257446
   6.543,   0.802,   5.248,   0.500,3258628
   6.543,   0.802,   5.248,   0.400,3259804
   6.540,   0.802,   5.244,   0.400,3260986
   6.540,   0.802,   5.245,   0.400,3262163
   6.540,   0.802,   5.245,   0.400,3263347
   6.540,   0.802,   5.245,   0.400,3264525
   6.540,   0.802,   5.245,   0.400,3265705
   6.540,   0.802,   5.245,   0.400,3266884
   6.540,   0.802,   5.245,   0.400,3268065
   6.540,   0.802,   5.245,   0.300,3269241
   6.540,   0.802,   5.245,   0.300,3270422
   6.540,   0.802,   5.245,   0.300,3271609
   6.537,   0.802,   5.243,   0.300,3272791
   6.537,   0.802,   5.242,   0.300,3273967
   6.537,   0.802,   5.243,   0.300,3275149
   6.537,   0.802,   5.243,   0.300,3276331
   6.537,   0.802,   5.243,   0.300,3277539
   6.537,   0.802,   5.243,   0.200,3278715
   6.537,   0.802,   5.243,   0.200,3279898
   6.537,   0.802,   5.243,   0.200,3281077
   6.537,   0.802,   5.243,   0.200,3282257
   6.537,   0.802,   5.243,   0.200,3283434
   6.534,   0.803,   5.246,   0.200,3284616
   6.534,   0.803,   5.245,   0.200,3285793
   6.534,   0.803,   5.245,   0.200,3286975
   6.534,   0.803,   5.246,   0.100,3288152
   6.534,   0.803,   5.246,   0.100,3289334
   6.534,   0.803,   5.245,   0.100,3290516
   6.534,   0.803,   5.245,   0.100,3291697
   6.534,   0.803,   5.245,   0.100,3292873
   6.534,   0.803,   5.245,   0.100,3294054
   6.531,   0.803,   5.243,   0.100,3295233
   6.531,   0.803,   5.244,   0.100,3296412
   6.531,   0.803,   5.244,   0.000,3297590
   6.531,   0.803,   5.243,   0.000,3298770
   6.531,   0.803,   5.244,   0.000,3299949
   6.531,   0.803,   5.243,   0.000,3301143
   6.531,   0.803,   5.243,   0.000,3302320
   6.531,   0.803,   5.243,   0.000,3303504
   6.531,   0.803,   5.243,   0.000,3304682
   6.531,   0.803,   5.243,   0.000,3305863
   6.528,   0.804,   5.246,  -0.100,3307039
   6.528,   0.804,   5.246,  -0.100,3308221
   6.528,   0.804,   5.246,  -0.100,3309399
   6.528,   0.804,   5.246,  -0.100,3310579
   6.528,   0.804,   5.246,  -0.100,3311756
   6.528,   0.804,   5.247,  -0.100,3312937
   6.528,   0.804,   5.247,  -0.100,3314115
   6.528,   0.804,   5.247,  -0.100,3315296
   6.525,   0.804,   5.245,  -0.200,3316472
   6.525,   0.804,   5.244,  -0.200,3317658
   6.525,   0.804,   5.244,  -0.200,3318837
   6.525,   0.804,   5.245,  -0.200,3320016
   6.525,   0.804,   5.245,  -0.200,3321193
   6.525,   0.804,   5.244,  -0.200,3322376
   6.525,   0.804,   5.244,  -0.300,3323553
   6.525,   0.804,   5.244,  -0.300,3324735
   6.525,   0.804,   5.244,  -0.300,3325912
   6.525,   0.804,   5.244,  -0.300,3327093
   6.525,   0.804,   5.244,  -0.300,3328271
   6.522,   0.804,   5.241,  -0.300,3329452
   6.522,   0.804,   5.241,  -0.300,3330635
   6.522,   0.804,   5.241,  -0.300,3331816
   6.522,   0.804,   5.242,  -0.400,3332994
   6.522,   0.804,   5.242,  -0.400,3334173
   6.522,   0.804,   5.242,  -0.400,3335351
   6.522,   0.804,   5.241,  -0.400,3336534
   6.522,   0.804,   5.241,  -0.400,3337711
   6.522,   0.804,   5.242,  -0.400,3338891
   6.522,   0.804,   5.242,  -0.400,3340068
   6.522,   0.804,   5.241,  -0.400,3341250
   6.518,   0.805,   5.246,  -0.500,3342428
   6.518,   0.805,   5.245,  -0.500,3343613
   6.518,   0.805,   5.245,  -0.500,3344791
   6.518,   0.805,   5.245,  -0.500,3345972
   6.518,   0.805,   5.246,  -0.500,3347148
   6.518,   0.805,   5.245,  -0.500,3348330
   6.518,   0.805,   5.245,  -0.600,3349508
   6.515,   0.805,   5.242,  -0.600,3350688
   6.515,   0.805,   5.242,  -0.600,3351865
   6.515,   0.805,   5.242,  -0.600,3353047
   6.515,   0.805,   5.243,  -0.600,3354225
   6.515,   0.805,   5.243,  -0.600,3355406
   6.515,   0.805,   5.242,  -0.600,3356582
   6.515,   0.805,   5.242,  -0.600,3357768
   6.515,   0.805,   5.242,  -0.700,3358946
   6.515,   0.805,   5.243,  -0.700,3360126
   6.515,   0.805,   5.242,  -0.700,3361304
   6.515,   0.805,   5.242,  -0.700,3362486
   6.515,   0.805,   5.243,  -0.700,3363663
   6.512,   0.806,   5.246,  -0.700,3364843
   6.512,   0.806,   5.246,  -0.700,3366022
   6.512,   0.806,   5.246,  -0.700,3367203
   6.512,   0.806,   5.246,  -0.700,3368380
   6.512,   0.806,   5.246,  -0.700,3369561
   6.512,   0.806,   5.246,  -0.800,3370743
   6.512,   0.806,   5.246,  -0.800,3371924
   6.512,   0.806,   5.246,  -0.800,3373101
   6.509,   0.806,   5.243,  -0.800,3374283
   6.509,   0.806,   5.244,  -0.800,3375461
   6.509,   0.806,   5.244,  -0.800,3376643
   6.509,   0.806,   5.243,  -0.900,3377820
   6.509,   0.806,   5.243,  -0.900,3379001
   6.509,   0.806,   5.243,  -0.900,3380179
   6.509,   0.806,   5.243,  -0.900,3381360
   6.509,   0.806,   5.243,  -0.900,3382537
   6.509,   0.806,   5.243,  -0.900,3383724
   6.509,   0.806,   5.243,  -1.000,3384900
   6.509,   0.806,   5.243,  -1.000,3386081
   6.509,   0.806,   5.243,  -1.000,3387258
   6.506,   0.806,   5.241,  -1.000,3388440
   6.506,   0.806,   5.242,  -1.000,3389618
   6.506,   0.806,   5.241,  -1.000,3390797
   6.506,   0.806,   5.241,  -1.000,3391975
   6.506,   0.806,   5.241,  -1.000,3393157
   6.506,   0.806,   5.241,  -1.000,3394334
   6.506,   0.806,   5.241,  -1.000,3395514
   6.506,   0.806,   5.241,  -1.000,3396692
   6.506,   0.806,   5.241,  -1.000,3397879
   6.503,   0.806,   5.238,  -1.100,3399056
   6.503,   0.806,   5.244,  -1.100,3400237
   6.503,   0.806,   5.244,  -1.100,3401415
   6.503,   0.806,   5.244,  -1.100,3402596
   6.503,   0.806,   5.244,  -1.100,3403772
   6.503,   0.806,   5.244,  -1.100,3404954
   6.503,   0.806,   5.244,  -1.200,3406132
   6.503,   0.806,   5.244,  -1.200,3407312
   6.500,   0.806,   5.242,  -1.100,3408489
   6.500,   0.806,   5.242,  -1.100,3409671
   6.500,   0.806,   5.242,  -1.200,3410853
   6.500,   0.806,   5.242,  -1.200,3412033
   6.500,   0.806,   5.242,  -1.200,3413211
   6.500,   0.806,   5.242,  -1.200,3414393
   6.500,   0.806,   5.242,  -1.200,3415571
   6.500,   0.806,   5.242,  -1.200,3416751
   6.500,   0.806,   5.242,  -1.200,3417929
   6.500,   0.806,   5.242,  -1.200,3419110
   6.497,   0.806,   5.239,  -1.300,3420288
   6.497,   0.807,   5.246,  -1.300,3421468
   6.497,   0.807,   5.246,  -1.300,3422646
   6.497,   0.807,   5.246,  -1.300,3423827
   6.497,   0.807,   5.246,  -1.300,3425009
   6.497,   0.807,   5.244,  -1.300,3426191
   6.497,   0.807,   5.246,  -1.400,3427368
   6.497,   0.807,   5.246,  -1.400,3428549
   6.497,   0.807,   5.246,  -1.400,3429726
   6.497,   0.807,   5.246,  -1.400,3430908
   6.493,   0.807,   5.243,  -1.400,3432087
   6.493,   0.807,   5.243,  -1.400,3433267
   6.493,   0.807,   5.243,  -1.400,3434444
   6.493,   0.807,   5.243,  -1.400,3435625
   6.493,   0.807,   5.243,  -1.500,3436804
   6.493,   0.807,   5.243,  -1.500,3437988
   6.493,   0.807,   5.243,  -1.400,3439166
   6.493,   0.807,   5.243,  -1.400,3440361
   6.493,   0.807,   5.243,  -1.500,3441539
   6.490,   0.807,   5.240,  -1.500,3442718
   6.490,   0.807,   5.240,  -1.500,3443897
   6.490,   0.807,   5.240,  -1.500,3445078
   6.490,   0.807,   5.240,  -1.500,3446255
   6.490,   0.807,   5.240,  -1.500,3447435
   6.490,   0.807,   5.240,  -1.500,3448613
   6.490,   0.807,   5.239,  -1.500,3449795
   6.490,   0.807,   5.240,  -1.600,3450977
   6.490,   0.807,   5.240,  -1.600,3452158
   6.490,   0.807,   5.240,  -1.600,3453336
   6.490,   0.807,   5.240,  -1.600,3454517
   6.490,   0.807,   5.240,  -1.600,3455693
   6.487,   0.808,   5.244,  -1.600,3456875
   6.487,   0.808,   5.244,  -1.700,3458053
   6.487,   0.808,   5.244,  -1.700,3459233
   6.487,   0.808,   5.244,  -1.700,3460410
   6.487,   0.808,   5.244,  -1.700,3461592
   6.487,   0.808,   5.244,  -1.700,3462769
   6.487,   0.808,   5.244,  -1.700,3463950
   6.487,   0.808,   5.244,  -1.700,3465148
   6.484,   0.808,   5.240,  -1.700,3466328
   6.484,   0.808,   5.241,  -1.700,3467506
   6.484,   0.808,   5.241,  -1.700,3468688
   6.484,   0.808,   5.241,  -1.700,3469864
   6.484,   0.808,   5.241,  -1.700,3471045
   6.484,   0.808,   5.241,  -1.700,3472223
   6.484,   0.808,   5.241,  -1.700,3473404
   6.484,   0.808,   5.241,  -1.800,3474582
   6.484,   0.808,   5.240,  -1.800,3475762
   6.484,   0.808,   5.241,  -1.800,3476940
   6.484,   0.808,   5.241,  -1.800,3478127
   6.481,   0.808,   5.238,  -1.800,3479304
   6.481,   0.809,   5.244,  -1.800,3480485
   6.481,   0.809,   5.244,  -1.800,3481663
   6.481,   0.809,   5.244,  -1.800,3482844
   6.481,   0.809,   5.244,  -1.900,3484020
   6.481,   0.809,   5.244,  -1.900,3485202
   6.481,   0.809,   5.244,  -1.900,3486380
   6.481,   0.809,   5.245,  -1.900,3487560
   6.478,   0.809,   5.241,  -1.900,3488737
   6.478,   0.809,   5.241,  -1.900,3489920
   6.478,   0.809,   5.242,  -1.900,3491102
   6.478,   0.809,   5.241,  -1.900,3492282
   6.478,   0.809,   5.242,  -1.900,3493460
   6.478,   0.809,   5.242,  -1.900,3494642
   6.478,   0.809,   5.241,  -2.000,3495819
   6.478,   0.809,   5.241,  -2.000,3496999
   6.478,   0.809,   5.241,  -2.000,3498177
   6.478,   0.809,   5.241,  -2.000,3499359
   6.475,   0.809,   5.240,  -2.000,3500535
   6.475,   0.810,   5.246,  -2.000,3501716
   6.475,   0.810,   5.245,  -2.000,3502894
   6.475,   0.810,   5.245,  -2.000,3504075
   6.475,   0.810,   5.245,  -2.000,3505257
   6.475,   0.810,   5.245,  -2.000,3506439
   6.475,   0.810,   5.246,  -2.100,3507616
   6.475,   0.810,   5.246,  -2.100,3508797
   6.472,   0.810,   5.243,  -2.100,3509974
   6.472,   0.810,   5.242,  -2.100,3511155
   6.472,   0.810,   5.242,  -2.200,3512334
   6.472,   0.810,   5.242,  -2.200,3513513
   6.472,   0.810,   5.242,  -2.100,3514691
   6.472,   0.810,   5.243,  -2.100,3515872
   6.472,   0.810,   5.242,  -2.200,3517050
   6.472,   0.810,   5.243,  -2.200,3518235
   6.472,   0.810,   5.242,  -2.200,3519414
   6.472,   0.810,   5.242,  -2.200,3520594
   6.472,   0.810,   5.243,  -2.200,3521772
   6.472,   0.810,   5.242,  -2.200,3522953
   6.472,   0.810,   5.242,  -2.200,3524130
   6.468,   0.810,   5.241,  -2.200,3525312
   6.468,   0.810,   5.240,  -2.300,3526489
   6.468,   0.810,   5.240,  -2.300,3527669
   6.468,   0.810,   5.240,  -2.300,3528847
   6.468,   0.810,   5.240,  -2.300,3530029
   6.468,   0.810,   5.240,  -2.300,3531205
   6.468,   0.810,   5.241,  -2.300,3532392
   6.468,   0.810,   5.241,  -2.300,3533571
   6.468,   0.810,   5.240,  -2.300,3534750
   6.468,   0.810,   5.241,  -2.300,3535928
   6.465,   0.811,   5.243,  -2.300,3537110
   6.465,   0.811,   5.243,  -2.400,3538288
   6.465,   0.811,   5.243,  -2.400,3539469
   6.465,   0.811,   5.243,  -2.400,3540645
   6.465,   0.811,   5.243,  -2.400,3541826
   6.465,   0.811,   5.243,  -2.500,3543005
   6.465,   0.811,   5.243,  -2.500,3544194
   6.465,   0.811,   5.243,  -2.400,3545375
   6.462,   0.811,   5.241,  -2.400,3546558
   6.462,   0.811,   5.241,  -2.400,3547735
   6.462,   0.811,   5.242,  -2.400,3548915
   6.462,   0.811,   5.241,  -2.400,3550092
   6.462,   0.811,   5.241,  -2.400,3551273
   6.462,   0.811,   5.241,  -2.500,3552450
   6.462,   0.811,   5.241,  -2.500,3553631
   6.462,   0.811,   5.241,  -2.500,3554809
   6.462,   0.811,   5.241,  -2.500,3555990
   6.462,   0.811,   5.241,  -2.500,3557167
   6.462,   0.811,   5.241,  -2.500,3558351
   6.459,   0.811,   5.238,  -2.500,3559530
   6.459,   0.812,   5.245,  -2.500,3560711
   6.459,   0.812,   5.244,  -2.500,3561887
   6.459,   0.812,   5.244,  -2.500,3563069
   6.459,   0.812,   5.244,  -2.500,3564248
   6.459,   0.812,   5.244,  -2.500,3565427
   6.459,   0.812,   5.244,  -2.600,3566605
   6.459,   0.812,   5.245,  -2.600,3567785
   6.459,   0.812,   5.244,  -2.600,3568964
   6.456,   0.812,   5.242,  -2.600,3570145
   6.456,   0.812,   5.242,  -2.600,3571321
   6.456,   0.812,   5.242,  -2.600,3572506
   6.456,   0.812,   5.242,  -2.600,3573685
   6.456,   0.812,   5.242,  -2.600,3574864
   6.456,   0.812,   5.242,  -2.600,3576041
   6.456,   0.812,   5.242,  -2.600,3577224
   6.456,   0.812,   5.242,  -2.700,3578416
   6.456,   0.812,   5.242,  -2.700,3579596
   6.456,   0.812,   5.242,  -2.700,3580773
   6.453,   0.812,   5.239,  -2.700,3581954
   6.453,   0.812,   5.239,  -2.700,3583132
   6.453,   0.812,   5.239,  -2.700,3584313
   6.453,   0.812,   5.240,  -2.700,3585494
   6.453,   0.812,   5.239,  -2.700,3586675
   6.453,   0.812,   5.239,  -2.700,3587854
   6.453,   0.812,   5.239,  -2.700,3589035
   6.453,   0.812,   5.239,  -2.700,3590211
   6.453,   0.812,   5.239,  -2.700,3591392
   6.453,   0.812,   5.239,  -2.800,3592570
   6.453,   0.812,   5.239,  -2.800,3593751
   6.450,   0.813,   5.243,  -2.800,3594928
   6.450,   0.813,   5.243,  -2.800,3596108
   6.450,   0.813,   5.243,  -2.800,3597287
   6.450,   0.813,   5.243,  -2.800,3598472
   6.450,   0.813,   5.242,  -2.800,3599648
   6.450,   0.813,   5.243,  -2.800,3600829
   6.450,   0.813,   5.243,  -2.800,3602008
   6.450,   0.813,   5.243,  -2.800,3603188
   6.450,   0.813,   5.242,  -2.800,3604365
   6.446,   0.813,   5.240,  -2.800,3605545
   6.446,   0.813,   5.240,  -2.900,3606724
   6.446,   0.813,   5.240,  -2.900,3607905
   6.446,   0.813,   5.240,  -2.900,3609081
   6.446,   0.813,   5.240,  -2.900,3610263
   6.446,   0.813,   5.239,  -2.900,3611441
   6.446,   0.813,   5.240,  -2.900,3612626
   6.446,   0.813,   5.240,  -2.900,3613803
   6.446,   0.813,   5.239,  -2.900,3614984
   6.446,   0.813,   5.240,  -2.900,3616162
   6.446,   0.813,   5.239,  -2.900,3617343
   6.443,   0.813,   5.238,  -2.900,3618520
   6.443,   0.814,   5.243,  -2.900,3619700
   6.443,   0.814,   5.243,  -3.000,3620879
   6.443,   0.814,   5.244,  -3.000,3622060
   6.443,   0.814,   5.244,  -3.000,3623236
   6.443,   0.814,   5.243,  -3.000,3624418
   6.443,   0.814,   5.244,  -3.000,3625600
   6.440,   0.814,   5.241,  -3.000,3626780
   6.440,   0.814,   5.240,  -3.000,3627957
   6.440,   0.814,   5.241,  -3.000,3629137
   6.440,   0.814,   5.240,  -3.000,3630316
   6.440,   0.814,   5.241,  -3.000,3631497
   6.440,   0.814,   5.241,  -3.000,3632673
   6.440,   0.814,   5.241,  -3.000,3633855
   6.440,   0.814,   5.241,  -3.000,3635033
   6.440,   0.814,   5.241,  -3.000,3636213
   6.440,   0.814,   5.240,  -3.100,3637390
   6.437,   0.814,   5.239,  -3.100,3638572
   6.437,   0.814,   5.238,  -3.100,3639753
   6.437,   0.814,   5.239,  -3.100,3640934
   6.437,   0.814,   5.239,  -3.100,3642110
   6.437,   0.814,   5.239,  -3.100,3643291
   6.437,   0.814,   5.238,  -3.100,3644470
   6.437,   0.814,   5.238,  -3.100,3645650
   6.437,   0.814,   5.238,  -3.100,3646827
   6.437,   0.814,   5.239,  -3.100,3648009
   6.437,   0.814,   5.239,  -3.100,3649186
   6.437,   0.814,   5.239,  -3.100,3650367
   6.437,   0.814,   5.239,  -3.200,3651544
   6.434,   0.815,   5.241,  -3.200,3652729
   6.434,   0.815,   5.241,  -3.200,3653907
   6.434,   0.815,   5.242,  -3.200,3655088
   6.434,   0.815,   5.241,  -3.200,3656265
   6.434,   0.815,   5.241,  -3.200,3657446
   6.434,   0.815,   5.242,  -3.200,3658625
   6.434,   0.815,   5.242,  -3.200,3659805
   6.434,   0.815,   5.241,  -3.200,3660982
   6.431,   0.815,   5.239,  -3.200,3662163
   6.431,   0.815,   5.239,  -3.200,3663342
   6.431,   0.815,   5.239,  -3.200,3664523
   6.431,   0.815,   5.239,  -3.300,3665703
   6.431,   0.815,   5.239,  -3.300,3666885
   6.431,   0.815,   5.239,  -3.300,3668064
   6.431,   0.815,   5.239,  -3.300,3669243
   6.431,   0.815,   5.239,  -3.300,3670421
   6.431,   0.815,   5.239,  -3.300,3671603
   6.431,   0.815,   5.239,  -3.300,3672780
   6.428,   0.816,   5.242,  -3.300,3673961
   6.428,   0.816,   5.242,  -3.300,3675139
   6.428,   0.816,   5.242,  -3.300,3676319
   6.428,   0.816,   5.242,  -3.300,3677498
   6.428,   0.816,   5.242,  -3.300,3678679
   6.428,   0.816,   5.242,  -3.400,3679859
   6.428,   0.816,   5.242,  -3.400,3681041
   6.428,   0.816,   5.242,  -3.400,3682220
   6.425,   0.816,   5.240,  -3.400,3683400
   6.425,   0.816,   5.240,  -3.400,3684577
   6.425,   0.816,   5.240,  -3.400,3685758
   6.425,   0.816,   5.240,  -3.400,3686936
   6.425,   0.816,   5.240,  -3.400,3688117
   6.425,   0.815,   5.239,  -3.400,3689294
   6.425,   0.816,   5.240,  -3.400,3690476
   6.425,   0.816,   5.240,  -3.400,3691654
   6.425,   0.816,   5.240,  -3.400,3692838
   6.425,   0.816,   5.241,  -3.400,3694015
   6.425,   0.815,   5.239,  -3.400,3695197
   6.425,   0.816,   5.240,  -3.500,3696375
   6.421,   0.816,   5.237,  -3.500,3697556
   6.421,   0.816,   5.237,  -3.500,3698733
   6.421,   0.816,   5.237,  -3.500,3699914
   6.421,   0.816,   5.237,  -3.500,3701092
   6.421,   0.816,   5.237,  -3.500,3702273
   6.421,   0.816,   5.237,  -3.500,3703449
   6.421,   0.816,   5.238,  -3.500,3704631
   6.421,   0.816,   5.237,  -3.500,3705809
   6.421,   0.816,   5.237,  -3.500,3706987
   6.421,   0.816,   5.237,  -3.500,3708165
   6.418,   0.816,   5.241,  -3.500,3709360
   6.418,   0.816,   5.241,  -3.500,3710537
   6.418,   0.816,   5.241,  -3.500,3711718
   6.418,   0.816,   5.241,  -3.600,3712896
   6.418,   0.816,   5.241,  -3.600,3714076
   6.418,   0.816,   5.241,  -3.600,3715255
   6.418,   0.816,   5.240,  -3.600,3716435
   6.415,   0.816,   5.238,  -3.600,3717612
   6.415,   0.816,   5.238,  -3.600,3718794
   6.415,   0.816,   5.237,  -3.600,3719975
   6.415,   0.816,   5.238,  -3.600,3721156
   6.415,   0.816,   5.238,  -3.600,3722333
   6.415,   0.816,   5.238,  -3.600,3723514
   6.415,   0.816,   5.238,  -3.600,3724692
   6.415,   0.816,   5.238,  -3.600,3725873
   6.415,   0.816,   5.238,  -3.600,3727049
   6.415,   0.817,   5.239,  -3.600,3728231
   6.412,   0.816,   5.235,  -3.600,3729410
   6.412,   0.817,   5.241,  -3.600,3730590
   6.412,   0.817,   5.241,  -3.700,3731767
   6.412,   0.817,   5.241,  -3.700,3732953
   6.412,   0.817,   5.241,  -3.700,3734130
   6.412,   0.817,   5.241,  -3.700,3735311
   6.412,   0.817,   5.240,  -3.700,3736487
   6.409,   0.817,   5.238,  -3.700,3737669
   6.409,   0.817,   5.239,  -3.700,3738848
   6.409,   0.817,   5.238,  -3.700,3740028
   6.409,   0.817,   5.238,  -3.700,3741205
   6.409,   0.817,   5.239,  -3.700,3742387
   6.409,   0.817,   5.238,  -3.700,3743565
   6.409,   0.817,   5.238,  -3.700,3744746
   6.409,   0.817,   5.239,  -3.700,3745923
   6.409,   0.817,   5.238,  -3.700,3747108
   6.409,   0.817,   5.239,  -3.800,3748286
   6.409,   0.817,   5.239,  -3.800,3749467
   6.409,   0.817,   5.239,  -3.800,3750643
   6.406,   0.818,   5.241,  -3.800,3751825
   6.406,   0.818,   5.242,  -3.800,3753004
   6.406,   0.818,   5.241,  -3.800,3754183
   6.406,   0.818,   5.241,  -3.800,3755361
   6.406,   0.818,   5.241,  -3.800,3756541
   6.406,   0.818,   5.242,  -3.900,3757720
   6.406,   0.818,   5.242,  -3.900,3758901
   6.403,   0.818,   5.239,  -3.800,3760083
   6.403,   0.818,   5.240,  -3.800,3761265
   6.403,   0.818,   5.239,  -3.800,3762443
   6.403,   0.818,   5.239,  -3.800,3763622
   6.403,   0.818,   5.240,  -3.800,3764800
   6.403,   0.818,   5.239,  -3.800,3765982
   6.403,   0.818,   5.240,  -3.900,3767159
   6.403,   0.818,   5.240,  -3.900,3768339
   6.403,   0.818,   5.239,  -3.800,3769518
   6.403,   0.818,   5.239,  -3.800,3770698
   6.403,   0.818,   5.240,  -3.900,3771876
   6.400,   0.818,   5.236,  -3.900,3773062
   6.400,   0.818,   5.237,  -3.900,3774240
   6.400,   0.818,   5.236,  -3.900,3775421
   6.400,   0.818,   5.236,  -3.900,3776598
   6.400,   0.818,   5.236,  -3.900,3777779
   6.400,   0.818,   5.237,  -3.900,3778957
   6.400,   0.818,   5.236,  -3.900,3780136
   6.400,   0.818,   5.236,  -3.900,3781313
   6.400,   0.818,   5.237,  -3.900,3782495
   6.396,   0.819,   5.240,  -3.900,3783673
   6.396,   0.819,   5.240,  -3.900,3784854
   6.396,   0.819,   5.240,  -4.000,3786031
   6.396,   0.819,   5.241,  -4.000,3787219
   6.396,   0.819,   5.240,  -4.000,3788396
   6.396,   0.819,   5.240,  -4.000,3789577
   6.396,   0.819,   5.240,  -4.000,3790754
   6.396,   0.819,   5.240,  -4.000,3791936
   6.396,   0.819,   5.240,  -4.000,3793114
